,SMILES,Value
565,CCCCNCCCC,-5239700000.0
566,C1CCCCN1,-3211000000.0
567,c1(cccn2)c2cccc1,-4544200000.0
568,c1ccccc1NC=O,-3450000000.0
569,C1N2CN3CN1CN(C3)C2,-3936000000.0
570,n1(C)cccc1,-2876000000.0
571,c1ccccc1Nc2ccccc2,-6182400000.0
572,c1(NN)ccccc1,-3470900000.0
573,C1(N)=NC(N)=NC(N)=N1,-1840000000.0
574,c1(ccc(C)n2)c2cccc1,-5118420000.0
575,C[N+](=O)[O-],-643200000.0
576,CC[N+](=O)[O-],-1250000000.0
577,CCC[N+](=O)[O-],-1859000000.0
578,CC([N+](=O)[O-])C,-1846000000.0
579,C1NCCOC1,-2475530000.0
580,C1CCCN1,-2621400000.0
581,[N+](=O)([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-431800000.0
582,CCCC[N+](=O)[O-],-2469650000.0
583,CC#N,-1181180000.0
584,CCC#N,-1800560000.0
585,C=CC#N,-1712380000.0
586,N#CCCC#N,-2197400000.0
587,N#CCCCCC#N,-3413600000.0
588,c1(C)c([N+](=O)[O-])cccc1,-3591400000.0
589,c1(C)ccc([N+](=O)[O-])cc1,-3553000000.0
590,c1(C)cc([N+](=O)[O-])ccc1,-3569600000.0
591,CCCC#N,-2414600000.0
592,N#CCC#N,-1609000000.0
593,CC(C)C#N,-2406600000.0
594,c1(C#N)ccccc1,-3524000000.0
595,n1ccccc1,-2672100000.0
596,c1(N)ccccc1,-3239000000.0
597,c1(NC)ccccc1,-3875300000.0
598,c1(N(C)C)ccccc1,-4512500000.0
599,n1c(C)cccc1,-3264100000.0
600,C/C=C\C#N,-2283000000.0
601,N#CC#N,-1096000000.0
602,CS,-1151700000.0
603,CCS,-1736600000.0
604,CCCS,-2345800000.0
605,CC(C)(C)S,-2939600000.0
606,CC(C)CS,-2949000000.0
607,CC(S)CC,-2949000000.0
608,CCCCCCS,-4176200000.0
609,CCCCCCCCCS,-6006000000.0
610,CCCCCCCCS,-5396200000.0
611,CC(S)C,-2339800000.0
612,CSCC,-2354000000.0
613,CSCCC,-2962000000.0
614,CCCSCCC,-4180100000.0
615,CCSCC,-2960700000.0
616,CSC,-1744300000.0
617,S1C=CC=C1,-2435200000.0
618,c1(SC=C2)c2cccc1,-4272000000.0
619,CCSSCC,-3257000000.0
620,CCCCCCCCCCCS,-7225400000.0
621,CCCCCCCCCCS,-6616100000.0
622,CCCCCS,-3564100000.0
623,CSSC,-2044100000.0
624,CCCSSCCC,-4476600000.0
625,CCCCCCCCSCCCCCCCC,-10582400000.0
626,CCCCCCCCCCCCS,-7835200000.0
627,CCCCCCCS,-4786500000.0
628,CCCCS,-2955400000.0
629,c1(S)ccccc1,-3447400000.0
630,S1CCCC1,-2765490000.0
631,ClCC(Cl)CO,-1536000000.0
632,CC[Al](CC)CC,-4820170000.0
633,NCC(=O)O,-863150000.0
634,SCCC(=O)O,-1734500000.0
635,CN(C)C=O,-1788710000.0
636,NC(=O)N,-543500000.0
637,C=CC(=O)N,-1573100000.0
638,N1CCCCCC1=O,-3362480000.0
639,ClCC1CO1,-1636690000.0
640,c1([N+](=O)[O-])ccccc1,-2978200000.0
641,OCC(=O)O,-607000000.0
642,CC(O)CC=O,-2113700000.0
643,O1C=CC=C1(C=O),-2256400000.0
644,CC(C)(O)C(=O)O,-1800460000.0
645,O=C=S,-548000000.0
646,Cl,-28600000.0
647,Br,-69040000.0
648,I,-116200000.0
649,S=C=S,-1077000000.0
650,C[Si](C)(C)O[Si](C)(C)C,-5551000000.0
651,O1[Si](C)(C)O[Si](C)(C)O[Si]1(C)(C),-5734000000.0
652,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-10740000000.0
653,[H][B]1([H])[H][B]([H])([H])[H]1,-2000000000.0
654,[Si]1(C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-7492000000.0
655,[C],-393513000.0
656,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-19604200000.0
657,CC(C)CCCCC(C)C,-6283400000.0
658,c1(O)cc(CC)ccc1,-4143000000.0
659,C1[C@@](O)([H])(CC2=CC[C@H]3([C@@H]4(CC[C@H]([C@](C)(CCCC(C)C)([H]))([C@@]4(C)(CC[C@@H]3([C@@]2(C)(C1))))))),-16640000000.0
660,C/C=C(C)/CC,-3717000000.0
661,C=CCCC(C)C,-4126900000.0
662,OCCCCCCCCCCO,-5896960000.0
663,C1(CO)CCC(CO)CC1,-4496870000.0
664,c1(C(=O)O)c(C(=O)O)cc(C(=O)O)cc1,-3088000000.0
665,OC(=O)CCCCCCCC(=O)O,-4422400000.0
666,CCCCCCCCCCCCCCC(=O)O,-8669000000.0
667,CCCCC(CC)C(=O)O,-4448000000.0
668,CCCCCCC(=O)O,-3839000000.0
669,CCCCCCCCCCCCCCCCC(=O)O,-9876000000.0
670,CCCCCCCCCCCCCCCCCCC(=O)O,-11090000000.0
671,CCCCCCCCCCCCCCCCCCCC(=O)O,-11690000000.0
672,OC(=O)/C=C/C(=O)O,-1249900000.0
673,O=C(O)CCCCCC(O)=O,-3196400000.0
674,O=C(O)CCCCCCC(O)=O,-3803100000.0
675,c1ccccc1/C=C/C(=O)O,-4175500000.0
676,O=C(O)CCCCCCCCC(O)=O,-5029000000.0
677,OC(=O)/C=C(C)\C(=O)O,-1870000000.0
678,O=C(O)CC(=C)C(O)=O,-1853200000.0
679,OC(=O)CCC(=O)O,-1359100000.0
680,OC(=O)CCCC(=O)O,-1975000000.0
681,C1=CC2=C(C=C1C(=O)O)C=CC(=C2)C(=O)O,-4919130000.0
682,C1=CC2=C(C=C1C(=O)OC)C=CC(=C2)C(=O)OC,-6527610000.0
683,C1C(C)OC(=O)O1,-1668860000.0
684,O=C(OCC(OC(=O)C)COC(=O)C)C,-3903000000.0
685,c1(C(=O)OCC)c(C(=O)OCC)cccc1,-5661390000.0
686,c1(C(=O)OCCCC)c(C(=O)OCCCC)cccc1,-8114000000.0
687,c1(C(=O)OC)c(C(=O)OC)cccc1,-4459950000.0
688,CCOC(=O)CCC(=O)OCC,-3928000000.0
689,CC(=O)OC(C)OC(=O)C,-2698600000.0
690,CCCCCCCCCCCC(=O)OC,-7566800000.0
691,COC(=O)/C=C\C(=O)OC,-2647500000.0
692,COC(=O)OC,-1297240000.0
693,c1(C(=O)OCCC)ccccc1,-5022300000.0
694,C#CCCCCC,-4271700000.0
695,O1COCCC1,-2164000000.0
696,CCOCOCC,-2968300000.0
697,CCOCCOCC,-3600290000.0
698,C1C=COC1,-2196600000.0
699,C(F)(F)(F)CC(F)(F),-369700000.0
700,CC(Br)CC,-2507300000.0
701,FC(F)(F)C(Br)Cl,-164300000.0
702,CCCCCCCCN,-5217270000.0
703,NCCNCCN,-3072160000.0
704,CCCN(CCC)CCC,-5874000000.0
705,C=CCC#N,-2296500000.0
706,c1(N)c(N)cccc1,-3330000000.0
707,c1(N)cc(N)ccc1,-3320000000.0
708,C1(N)CCCC1,-3202700000.0
709,O=C=Nc1ccc(cc1)Cc2ccc(cc2)N=C=O,-7056000000.0
710,c1([N+](=O)[O-])cc([N+](=O)[O-])ccc1,-2813500000.0
711,c1([N+](=O)[O-])c([N+](=O)[O-])cccc1,-2843000000.0
712,c1([N+](=O)[O-])ccc([N+](=O)[O-])cc1,-2806200000.0
713,c1(C)c([N+](=O)[O-])cc([N+](=O)[O-])cc1,-3416000000.0
714,c1c([N+](=O)[O-])c(C)c([N+](=O)[O-])cc1,-3429000000.0
715,c1c([N+](=O)[O-])c([N+](=O)[O-])cc(C)c1,-3466000000.0
716,c1([N+](=O)[O-])cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-2686700000.0
717,c1(C)c([N+](=O)[O-])cc([N+](=O)[O-])cc1([N+](=O)[O-]),-3295900000.0
718,c1([N+](=O)[O-])c(C)cc([N+](=O)[O-])cc1,-3446000000.0
719,c1(C)cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-3437000000.0
720,c1(N)ccc(N)cc1,-3330000000.0
721,c1(N=C=O)ccccc1,-3298030000.0
722,N1CCNCC1,-2742160000.0
723,N1=NC=CC=C1,-2282300000.0
724,N1=CN=CC=C1,-2204400000.0
725,N1N=CC=C1,-1780220000.0
726,N#C/C=C\C#N,-2128100000.0
727,N#C/C=C/C#N,-2084000000.0
728,N#CCNCC#N,-2362000000.0
729,N#CCN(CC#N)CC#N,-3409000000.0
730,c1(N)c(N(=O)=O)cccc1,-3060000000.0
731,c1(N)ccc(N(=O)=O)cc1,-3050000000.0
732,c1(N)cc(N(=O)=O)ccc1,-3060000000.0
733,c1ccccc1NNc2ccccc2,-6394600000.0
734,C1=CC2=C(C=C1)C=CN2,-4081090000.0
735,C1=CC2=C(C=C1)C=CN=C2,-4533300000.0
736,c1ccccc1c2ccc(N)cc2,-6133400000.0
737,C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O,-5383000000.0
738,C1=CC2=C(C=C1)C1=C(C=CC=C1)N2,-5935600000.0
739,c1(C#N)cnccc1,-3138500000.0
740,CN=C=O,-1061480000.0
741,n1c(C)cccc1(C),-3855600000.0
742,n1cc(C)ccc1,-3269000000.0
743,n1ccc(C)cc1,-3266700000.0
744,O=C=NCCCCCCN=C=O,-4272000000.0
745,S1CC1,-1619400000.0
746,CSCCCC,-3572300000.0
747,CC(C)(C)SCC,-4166500000.0
748,S1CCC1,-2227900000.0
749,S1C=C(C)C=C1,-3072700000.0
750,C1C(=O)[C@@]2(C)(CCC1C2(C)(C)),-5551000000.0
751,NC=O,-502100000.0
752,CC(=O)N,-1074100000.0
753,O1C(CO)=CC=C1,-2416800000.0
754,CC(=O)N(C)C,-2380000000.0
755,OCCOC,-1731440000.0
756,COCCOCCO,-2790000000.0
757,ClCC(=O)OCC,-1913000000.0
758,CC=NO,-1320100000.0
759,N1C(=O)CCC1(=O),-1829600000.0
760,O=C(N)c(cccc1)c1,-3398770000.0
761,c1(C(=O)C)c(O)cccc1,-3758000000.0
762,c1(C(=O)C)ccc(O)cc1,-3751000000.0
763,c1(F)c(F)c(F)c(F)c(F)c1(O),-1461000000.0
764,[Fe],369656000.0
765,[Li],-297977000.0
766,[K],-182081000.0
767,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-7254600000.0
768,CC[Si](CC)(CC)CC,-6242000000.0
769,CCCCCC(=O)CCCCC,-6542000000.0
770,O=C(C(=O)C)C,-1934050000.0
771,C1(C2C(=O)CCCC2)=CCCCC1,-6609760000.0
772,CC1CCC(=O)C1,-3269920000.0
773,CC(=O)C=O,-1355070000.0
774,c1(O)cc(C)ccc1(C(C)(C)),-5350000000.0
775,c1(C)cc(C(C)(C))cc(O)c1,-5329000000.0
776,CC(C)c1ccccc1O,-4758600000.0
777,C1(C)(O)CCC(C(C)(C)(O))CC1,-5646300000.0
778,C1(C)(O)CCC(C(C)(C)(O))CC1,-5646300000.0
779,C1CC1(C(=O)O),-1903000000.0
780,O=C(O)CCCCCCCCCCC\C=C/CCCCCCCC,-12774700000.0
781,OC(=O)CC(=O)O,-773200000.0
782,C(C)(C)(C)C(=O)OCC,-3880000000.0
783,c1cc2c(cc1)C(=O)OC2,-3567800000.0
784,C=CCOC(=O)c1ccccc1C(=O)OCC=C,-6650000000.0
785,COC(=O)CCCCCCCCCCCCC,-8806000000.0
786,c1ccccc1CC(=O)OCC,-4988100000.0
787,O=C(OC)CCCCCCCCCCCCCCCCCCC,-12340000000.0
788,CCCCCCCCCCCCCCCC(=O)OCC,-10575600000.0
789,O=C(OCC)CCCCCCCC=CCCCCCCCC,-11680000000.0
790,CCCCCCCCCCCCCCCCCC(=O)OCC,-11720000000.0
791,O=C(OC)CCCCCCC,-5121000000.0
792,O=C(OCC)CCCCCCCCC,-6944000000.0
793,O=C(OCC)CCCCCCCCCCC,-8161810000.0
794,O=C(OCC)CCCCCCCCCCCCC,-9362440000.0
795,O=C(CCCCCCCCCCC)OCC(OC(CCCCCCCCCCC)=O)COC(CCCCCCCCCCC)=O,-22249500000.0
796,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O,-25933000000.0
797,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,-32083200000.0
798,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OCC(OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC,-39985300000.0
799,O=C(OC)CCCCCCCCCCCCCC,-9393740000.0
800,COC(=O)CCC(=O)OC,-2725000000.0
801,COC(=O)C1=C(C(=O)OC)C=C(C(=O)OC)C=C1,-5118000000.0
802,COC(=O)CC(=O)OC,-2150000000.0
803,C(Br)CCCCCCCCCCC,-7400100000.0
804,C1CC1C#N,-2323000000.0
805,C1N([N+](=O)([O-]))CN([N+](=O)([O-]))CN1([N+](=O)([O-])),-1970000000.0
806,C1N([N+](=O)([O-]))CN([N+](=O)([O-]))CN([N+](=O)([O-]))CN1([N+](=O)([O-])),-2640000000.0
807,CCCCCC(=O)N,-3510000000.0
808,c1(C)cc(C)c(N)cc1,-4440000000.0
809,NCCCN(C)C,-3583000000.0
810,c1(CCCCC)cccc(cccc2)c12,-8033000000.0
811,c1(cccn2)c2c(C)ccc1,-5126500000.0
812,N(O)=C(CC)C,-2659000000.0
813,CN1CCCCC1,-3834700000.0
814,C1=NC=CN1,-1713900000.0
815,c1(C(=O)O)cnccc1,-3339100000.0
816,c1ccccc1C[C@](C(=O)O)([H])(N),-4404900000.0
817,c1(N(C)[N+](=O)[O-])c([N+](=O)[O-])cc([N+](=O)[O-])cc1([N+](=O)[O-]),-3385500000.0
818,CCCCCCCCNCCCCCCCC,-10120000000.0
819,c2c(c1ccccc1N)cccc2,-6145910000.0
820,n1c(cccc2)c2cc(cccc3)c31,-6383400000.0
821,c1(N)ccc(cc1)c2ccc(N)cc2,-6244000000.0
822,c1(NCC)ccccc1,-4482320000.0
823,N#CNC(=N)N,-1295700000.0
824,CC1CCCS1,-3370000000.0
825,CSc1ccccc1,-4067000000.0
826,CCCCSCCCC,-5401000000.0
827,CC(C)CCSCCC(C)C,-6610000000.0
828,CCSCCC,-3506000000.0
829,CC(C)SC(C)C,-4170000000.0
830,CCCCSSCCCC,-5690000000.0
831,CCOCCOCCOCCO,-4092000000.0
832,OCC1CO1,-1608000000.0
833,N#CCO,-1008000000.0
834,c1(CC#N)ccccc1,-4153100000.0
835,CCN(O)CC,-2729500000.0
836,C(COC(CCCCCCC\C=C/CCCCCCCC)=O)(COC(CCCCCCC\C=C/CCCCCCCC)=O)OC(CCCCCCC\C=C/CCCCCCCC)=O,-32820000000.0
837,O[C@H]1[C@H](O[C@H](CO)[C@@H](O)[C@@H]1O)O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O,-5160540000.0
838,O=N(=O)OCCON(=O)=O,-1034000000.0
839,P(=O)(c1ccccc1)(c2ccccc2)(c3ccccc3),-9533000000.0
840,OCCNCCNCCO,-3771760000.0
841,CC[Ga](CC)CC,-4628000000.0
842,CO[Si](OC)(OC)OC,-2740000000.0
843,P(OCC)(OCC)OCC,-4049000000.0
844,C[Al](C)C,-2984100000.0
845,C[Ga](C)C,-2735000000.0
846,CC[Pb](CC)(CC)CC,-5899500000.0
847,P(F)(F)(F)(F)F,843300000.0
848,[Zn]=S,-214800000.0
849,[Ni](C#O)(C#O)(C#O)C#O,-1145950000.0
850,[Be],-588000000.0
851,[Si]1(C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-9492760000.0
852,C[Hg]C,-1663000000.0
853,Cl[Si](Cl)(Cl)[Si](Cl)(Cl)Cl,-733400000.0
854,c1(O)c(OC)cc(C=O)cc1,-3660000000.0
855,OC(=O)CCC(=O)C,-2238000000.0
856,OC(=O)CC(O)C(=O)O,-1194000000.0
857,c1(N=C=O)cc([Cl])c([Cl])cc1,-3000000000.0
858,OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,-4105400000.0
859,c1(N(C)C)ccc(C(=O))cc1,-4730000000.0
860,O1[C@]([H])(O)([C@]([H])(O)([C@](O)([H])([C@]([H])(O)([C@]1(C(O))([H]))))),-2537510000.0
861,[NH2]O,-248500000.0
862,CO[SiH](OC)OC,-2457900000.0
863,CO[Si](C)(C)OC,-3180000000.0
864,[Ca],-633232000.0
865,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-9434500000.0
866,CC(=O)C(=O)O,-1080000000.0
867,c1ccccc1(OP(=O)(Oc2ccccc2)Oc3ccccc3),-8820000000.0
868,ClCC(=O)OC,-1290000000.0
869,O1C=NC=C1,-1495200000.0
870,c1ccccc1(NC(=O)C),-4026000000.0
871,C1(O)=C2N=CC=CC2=CC=C1,-4300000000.0
872,OC(=O)CC[C@]([H])(C(=O)O)(N),-2046000000.0
873,O1C(=O)C(O)=C(O)C1[C@@]([H])(CO)(O),-2163900000.0
874,OC(=O)CC(O)(C(=O)O)CC(=O)O,-1788290000.0
875,CC(O)C(O)=O,-1228000000.0
876,OC(=O)[C@](O)([H])([C@@]([H])(C(=O)O)(O)),-1009000000.0
877,CC(O)C(=O)OCC,-2524700000.0
878,CC(=O)CC(=O)OC,-2401970000.0
879,CC(=O)CC(=O)OCC,-2929680000.0
880,N#CCC(=O)OC,-1881000000.0
881,N#CCC(=O)OCC,-2483000000.0
882,C1=CON=C1,-1589880000.0
883,C1(=O)C(N(C)C=N2)=C2N(C)C(=O)N1(C),-4462000000.0
884,NC(=S)N,-1086000000.0
885,CCN(CC)CCO,-3866000000.0
886,C1=CC=CC2=C1S(=O)(=O)NC2(=O),-3533000000.0
887,CC1OC(=O)C(C)OC1(=O),-2550000000.0
888,c1c(C(=O)OC)ccc(C)c1,-4360000000.0
889,CNC(=O)NC,-1830000000.0
890,NC(=O)NC,-1135680000.0
891,N1(CC)CCOCC1,-3707300000.0
892,COC(=O)c1ccc(cc1)C(=O)O,-3729800000.0
893,[Fe](C#O)(C#O)(C#O)(C#O)C#O,-1615000000.0
894,C(CO)(CO)Cl,-1509000000.0
895,CCN1C=C[N+](C)=C1.S(=O)(=O)([O-])OCC,-4800000000.0
896,O=P(OCCCC)(OCCCC)OCCCC,-7190000000.0
897,c1cc(oc1CO)C=O,-2675000000.0
898,C1C2C(C(C(C(O1)O2)O)O)O,-2611020000.0
899,C([C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O)O)O)O)O,-2525600000.0
900,C([C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O)O)O)O)O,-2548800000.0
901,C1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O,-2123520000.0
902,C1[C@@H]([C@H]([C@@H]([C@H](O1)O)O)O)O,-2126020000.0
903,c1c(N)c(OC)ccc1,-3813530000.0
904,C1N(CCO)CCN(CCO)C1,-4860360000.0
905,O=C1OCCN1,-1376160000.0
906,O(c(c(O)c(OC)cc1)c1)C,-3836720000.0
907,CN(C)N=O,-1462650000.0
908,O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1O)[N+]([O-])=O,-2498880000.0
909,O=[N+]([O-])c1cc(ccc1O)[N+]([O-])=O,-2638870000.0
910,O=[N+]([O-])c1cccc([N+]([O-])=O)c1O,-2648270000.0
911,OC1=CC=C(/C=C/C)C=C1OC,-5083500000.0
912,CC1=CC=C(O1)C=O,-2833950000.0
913,Oc1ccc(C)cc1OC,-3994300000.0
914,CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,-10802200000.0
915,O=C(Oc1ccccc1)Oc1ccccc1,-5923540000.0
916,O=C(Oc2ccccc2)c1c(O)cccc1,-5889920000.0
917,O[C@@H]1CO[C@@](CO)(O)[C@@H](O)[C@@H]1O,-2549200000.0
